requests_total,connections_total,jobs_processed,cpu_usage_percent,memory_used_percent,connections_current,queue_length,avg_latency,avg_processing_time,request_rate,timestamp
54477,54477,54477,75.27777778,58.83789063,0,0,1.976278445,2.381333333,0.409249028,12:41:40
54486,54486,54486,72.7173913,21.24023438,0,0,1.8180126,2.134652174,0.393177435,12:41:55
54489,54489,54489,57.61904762,6.34765625,0,0,1.75692379,2.161777778,0.341033103,12:42:10
54495,54495,54495,61.1627907,11.23046875,0,0,1.483323893,1.481166667,0.423878488,12:42:25
54504,54504,54504,61.41025641,1.220703125,0,0,1.310855005,1.308041667,0.38215865,12:42:40
54507,54507,54507,48.51851852,19.53125,0,0,1.041011207,1.038777778,0.423668973,12:42:55
54516,54516,54516,68.29545455,31.49414063,0,0,1.25722087,1.534761905,0.382123881,12:43:10
54519,54519,54519,58.55263158,41.25976563,0,0,1.278190097,1.555619048,0.388968123,12:43:25
54525,54525,54525,78.8,12.20703125,0,0,1.683238401,2.007611111,0.41464145,12:43:40
54534,54534,54531,65.28571429,36.86523438,3,3,1.536367259,1.81352381,0.388996944,12:43:55
54537,54537,54537,67.66666667,79.83398438,0,0,1.640344303,1.637388889,0.414832569,12:44:10
54546,54546,54546,74.31034483,0,0,0,1.759211513,1.754809524,0.38909064,12:44:25
54549,54549,54549,47.58064516,22.94921875,0,0,1.673876457,1.669714286,0.393111194,12:44:40
54555,54555,54555,81.75925926,8.544921875,0,0,1.873510275,1.868777778,0.408979369,12:44:55
54564,54564,54562,69.41176471,52.97851563,2,2,1.574182229,1.570318182,0.392853802,12:45:10
54567,54567,54567,67.34375,35.15625,0,0,1.533645651,1.807666667,0.408997955,12:45:25
54573,54573,54570,42.89473684,21.97265625,3,3,1.2461664,1.5752,0.423629089,12:45:40
54579,54579,54579,65,8.056640625,0,0,1.607665524,1.842428571,0.382130834,12:45:55
54585,54585,54585,80.55555556,17.08984375,0,0,1.916610982,1.914277778,0.423868507,12:46:10
54594,54594,54591,67.76315789,42.96875,3,3,1.705576313,1.703809524,0.38202656,12:46:25
54597,54597,54597,67.76595745,18.06640625,0,0,1.677960264,1.675047619,0.388694542,12:46:40
54603,54603,54600,66.89189189,21.484375,3,3,1.512775752,1.509733333,0.413583935,12:46:55
54609,54609,54609,50.92592593,10.25390625,0,0,1.728700867,2.087428571,0.38841416,12:47:10
54615,54615,54613,81.27272727,0.48828125,2,2,1.857269842,2.39,0.413774079,12:47:25
54624,54624,54621,60.42857143,25.14648438,3,3,1.626437887,2.195952381,0.388809687,12:47:40
54627,54627,54627,79.66666667,1.953125,0,0,1.660495368,1.867619048,0.393067046,12:47:55
54633,54633,54630,56.4516129,3.173828125,3,3,1.597823608,1.797588235,0.409174604,12:48:10
54639,54639,54639,59.86486486,9.765625,0,0,1.759872472,1.755619048,0.392956719,12:48:25
54645,54645,54645,68.70689655,4.150390625,0,0,1.820970441,1.817666667,0.408849316,12:48:40
54648,54648,54648,54.625,4.638671875,0,0,1.959363492,1.956333333,0.352941176,12:48:55
54657,54657,54657,66.37254902,8.544921875,0,0,1.973887248,2.335333333,0.381429817,12:49:10
54663,54663,54660,50.3125,15.625,3,3,1.866105672,2.374266667,0.422972084,12:49:25
54669,54669,54669,68.14285714,1.220703125,0,0,1.874164,2.236857143,0.381346699,12:49:40
54675,54675,54675,69.32692308,1.953125,0,0,1.757719243,2.074958333,0.388593845,12:49:55
54678,54678,54678,45.5,31.73828125,0,0,1.634561573,1.633277778,0.345073501,12:50:10
54687,54687,54687,53.72093023,21.97265625,0,0,1.602483704,1.60047619,0.388824085,12:50:25
54693,54693,54690,63.91891892,19.04296875,3,3,1.592370791,1.590066667,0.413831157,12:50:40
54699,54699,54699,51.92307692,2.44140625,0,0,1.807372819,2.164904762,0.388392609,12:50:55
54705,54705,54705,84.1509434,13.18359375,0,0,1.97661456,2.433666667,0.391908032,12:51:10
54708,54708,54708,56.92307692,21.97265625,0,0,1.947651278,2.481166667,0.340159195,12:51:25
54717,54717,54717,59.73684211,41.50390625,0,0,1.826568618,1.919666667,0.392017771,12:51:40
54723,54723,54720,54.82758621,17.08984375,3,3,1.617878064,1.614466667,0.40857091,12:51:55
54726,54726,54726,76.27272727,3.173828125,0,0,1.674626846,1.670277778,0.423230661,12:52:10
54735,54735,54735,76.35416667,23.4375,0,0,1.661754618,1.658,0.381672452,12:52:25
54738,54738,54738,54.64285714,9.521484375,0,0,1.881191278,1.877888889,0.353007625,12:52:40
54747,54747,54747,70.25641026,5.859375,0,0,1.813768766,2.051619048,0.381748773,12:52:55
54753,54753,54750,37.36842105,0.244140625,3,3,1.655484375,1.892952381,0.44405795,12:53:10
54756,54756,54756,77.71186441,6.591796875,0,0,1.745724764,2.023055556,0.413526925,12:53:25
54765,54765,54765,72.2,6.591796875,0,0,1.758562809,1.97326087,0.388392609,12:53:40
54768,54768,54768,51.29032258,40.28320313,0,0,1.811378894,1.807111111,0.344661198,12:53:55
54777,54777,54777,70,15.625,0,0,1.790922751,1.786952381,0.388593845,12:54:10
54783,54783,54780,60.51282051,21.24023438,3,3,1.768698448,1.764571429,0.448891798,12:54:25
54786,54786,54786,74.08163265,18.06640625,0,0,1.877011219,2.287888889,0.408979369,12:54:40
54795,54795,54794,81.49122807,29.78515625,1,1,1.816678326,2.224826087,0.392633449,12:54:55
54798,54798,54798,61.5,12.6953125,0,0,1.829737464,2.408611111,0.340421669,12:55:10
54804,54804,54802,66.73076923,16.11328125,2,2,1.854337181,2.0391875,0.423200809,12:55:25
54813,54813,54810,62.82051282,11.71875,3,3,1.904246605,2.044857143,0.435461044,12:55:40
54816,54816,54816,74.41860465,4.638671875,0,0,1.585842633,1.582611111,0.42272375,12:55:55
54825,54825,54825,71.4,16.84570313,0,0,1.526915783,1.524434783,0.380980026,12:56:10
54828,54828,54828,56.54761905,16.11328125,0,0,1.604976232,1.602714286,0.388392609,12:56:25
54834,54834,54831,73.95348837,32.47070313,3,3,1.663134824,1.660933333,0.413831157,12:56:40
54843,54843,54840,60.13157895,9.765625,3,3,1.781955347,2.135333333,0.444279896,12:56:55
54846,54846,54846,76.96428571,0,0,0,1.904463904,2.317388889,0.41388825,12:57:10
54855,54855,54855,64.1025641,4.8828125,0,0,1.598604979,1.907791667,0.388399793,12:57:25
54858,54858,54858,51.66666667,3.41796875,0,0,1.497576335,1.494857143,0.391834907,12:57:40
54864,54864,54861,73.82978723,27.09960938,3,3,1.30913291,1.305733333,0.407922767,12:57:55
54873,54873,54870,57.61904762,13.18359375,3,3,1.429494576,1.426380952,0.44775284,12:58:10
54876,54876,54876,81.27272727,16.84570313,0,0,1.776310162,2.197555556,0.408413314,12:58:25
54879,54879,54879,50.3125,15.13671875,0,0,1.658738312,2.080111111,0.352609309,12:58:40
54888,54888,54888,48.87096774,10.25390625,0,0,1.675749228,2.128333333,0.381568428,12:58:55
54894,54894,54892,69.61538462,46.875,2,2,1.327540699,1.44575,0.42355931,12:59:10
54897,54897,54897,76.25,24.4140625,0,0,1.460424589,1.565333333,0.413793103,12:59:25
54906,54906,54906,73.57142857,27.58789063,0,0,1.738854341,1.820130435,0.388371061,12:59:40
54909,54909,54909,67.57142857,10.7421875,0,0,2.029490184,2.027470588,0.34383166,12:59:55
54918,54918,54918,56.02941176,1.708984375,0,0,1.927875942,1.925714286,0.387754348,12:00:10
54924,54924,54922,70.38461538,35.64453125,2,2,1.768181042,1.812818182,0.391316501,12:00:25
54927,54927,54927,61.77083333,6.591796875,0,0,1.666542419,2.008555556,0.408052231,12:00:40
54936,54936,54936,59.02173913,0.48828125,0,0,1.538692357,1.818181818,0.392186158,12:00:55
54939,54939,54939,56.14285714,22.21679688,0,0,1.641374018,1.942,0.340607189,12:01:10
54948,54948,54948,59.60526316,13.42773438,0,0,1.559332288,1.554142857,0.39236935,12:01:25
54954,54954,54951,77.57142857,14.40429688,3,3,1.46979497,1.46452381,0.381422889,12:01:40
54957,54957,54957,75.125,7.080078125,0,0,1.647166662,1.642277778,0.423001904,12:01:55
54966,54966,54966,75.88888889,9.033203125,0,0,1.76104935,2.119227273,0.38049682,12:02:10
54969,54969,54969,38.16666667,49.31640625,0,0,1.642606785,2.080666667,0.351790614,12:02:25
54975,54975,54973,73.96551724,5.126953125,2,2,1.645519488,2.13875,0.412106781,12:02:40
54984,54984,54981,65.78431373,28.80859375,3,3,1.710684371,2.185190476,0.38806246,12:02:55
54987,54987,54987,69.55555556,9.521484375,0,0,1.980510368,2.094388889,0.413318025,12:03:10
54996,54996,54996,77.78846154,19.53125,0,0,1.962697285,2.051391304,0.38852914,12:03:25
54999,54999,54999,59.18918919,10.25390625,0,0,1.968955567,1.967238095,0.39231071,12:03:40
55005,55005,55005,75.49019608,25.14648438,0,0,1.912705126,1.907722222,0.408228063,12:03:55
55014,55014,55012,76.80851064,8.7890625,2,2,1.860878294,1.855772727,0.391396727,12:04:10
55017,55017,55017,60.12820513,17.33398438,0,0,1.785071972,2.072333333,0.407442618,12:04:25
55026,55026,55026,66.85714286,40.52734375,0,0,1.610186504,1.859047619,0.391032325,12:04:40
55029,55029,55029,52.73809524,23.19335938,0,0,1.63544182,1.884285714,0.380173069,12:04:55
55035,55035,55034,78.39285714,10.25390625,1,1,1.693705569,1.692058824,0.422564969,12:05:10
55044,55044,55041,65.48076923,7.568359375,3,3,1.633848375,1.631904762,0.380959292,12:05:25
55047,55047,55047,73.29545455,5.615234375,0,0,1.892689753,1.890666667,0.423260517,12:05:40
55053,55053,55050,64.67741935,0.732421875,3,3,1.813009572,1.811,0.413337007,12:05:55
55059,55059,55059,48.90625,1.220703125,0,0,1.828992385,2.192857143,0.388155706,12:06:10
55065,55065,55065,75.1754386,26.85546875,0,0,1.806959271,2.232388889,0.412238915,12:06:25
55074,55074,55071,72.5,20.26367188,3,3,1.880172546,2.244714286,0.387561133,12:06:40
55077,55077,55077,67.83018868,0,0,0,1.942492771,1.941333333,0.390974084,12:06:55
55083,55083,55080,62.63888889,15.625,3,3,2.06057862,2.057333333,0.407765671,12:07:10
55089,55089,55089,51.37931034,44.43359375,0,0,1.930714156,1.927428571,0.391805664,12:07:25
55095,55095,55095,69.61538462,38.81835938,0,0,1.565374124,1.561333333,0.408441116,12:07:40
55104,55104,55101,61.9047619,26.61132813,3,3,1.520356867,1.518,0.392054365,12:07:55
55107,55107,55107,75.76086957,22.94921875,0,0,1.560558994,1.925952381,0.381069899,12:08:10
55113,55113,55110,56.32352941,21.97265625,3,3,1.790496607,2.303466667,0.422813117,12:08:25
55119,55119,55119,67.35294118,1.708984375,0,0,1.705716001,2.071285714,0.38045546,12:08:40
55125,55125,55125,58,3.41796875,0,0,1.426811856,1.424277778,0.422267577,12:08:55
55128,55128,55128,60.26315789,13.42773438,0,0,1.542202107,1.539333333,0.343445907,12:09:10
55137,55137,55137,57.07317073,11.96289063,0,0,1.653493875,1.650666667,0.387911926,12:09:25
55143,55143,55140,62.83783784,11.47460938,3,3,1.856878408,1.8542,0.412957695,12:09:40
55149,55149,55149,57.77777778,20.5078125,0,0,1.754786986,2.115333333,0.38829207,12:09:55
55155,55155,55155,72.45614035,39.55078125,0,0,1.767173747,2.096434783,0.392054365,12:10:10
55158,55158,55158,59.61538462,14.89257813,0,0,1.83866592,2.260333333,0.340074363,12:10:25
55167,55167,55167,68,8.30078125,0,0,1.984504414,1.983142857,0.391776426,12:10:40
55173,55173,55170,45.15151515,17.08984375,3,3,1.861140717,1.859466667,0.407959748,12:10:55
55176,55176,55176,67.94871795,0.48828125,0,0,1.561081413,1.559055556,0.422713823,12:11:10
55185,55185,55185,69.76190476,12.6953125,0,0,1.517572283,1.516083333,0.380883286,12:11:25
55188,55188,55188,58.33333333,6.591796875,0,0,1.524237227,1.522444444,0.352501586,12:11:40
55197,55197,55197,66.97916667,5.859375,0,0,1.833272012,2.192428571,0.381215169,12:11:55
55203,55203,55200,56.70731707,1.708984375,3,3,1.823281467,2.182333333,0.443778776,12:12:10
55206,55206,55206,78.24074074,23.92578125,0,0,1.997953168,2.417388889,0.413346499,12:12:25
55215,55215,55212,83.17307692,1.953125,3,3,2.041736064,2.401095238,0.388148532,12:12:40
55218,55218,55218,59.63414634,16.84570313,0,0,2.081417674,2.080111111,0.34421828,12:12:55
55227,55227,55227,60,9.765625,0,0,1.731456743,1.728952381,0.388083974,12:13:10
55233,55233,55230,42.27272727,8.7890625,3,3,1.556483658,1.553952381,0.448078862,12:13:25
55236,55236,55236,73.7755102,3.41796875,0,0,1.299347086,1.719666667,0.408283621,12:13:40
55245,55245,55245,64.54545455,23.4375,0,0,1.376007321,1.705130435,0.392354689,12:13:55
55248,55248,55248,53.65384615,8.7890625,0,0,1.37825346,1.8005,0.340344429,12:14:10
55254,55254,55251,67.78846154,11.71875,3,3,1.452823582,1.451333333,0.423260517,12:14:25
55263,55263,55260,64.45945946,4.150390625,3,3,1.791969773,1.790380952,0.435706116,12:14:40
55266,55266,55266,56.46341463,23.68164063,0,0,1.664532029,1.662611111,0.422952206,12:14:55
55275,55275,55273,79.07407407,14.16015625,2,2,1.584761974,1.582363636,0.381014587,12:15:10
55278,55278,55278,67.08333333,15.13671875,0,0,1.559658391,1.557428571,0.388141357,12:15:25
55284,55284,55281,79.88372093,22.70507813,3,3,1.889709964,1.8864,0.413355991,12:15:40
55293,55293,55290,44.625,13.18359375,3,3,1.768228241,2.053619048,0.443762365,12:15:55
55296,55296,55296,73.125,0.48828125,0,0,1.597557987,1.931611111,0.413736036,12:16:10
55305,55305,55303,77.45454545,0.244140625,2,2,1.515087971,1.788772727,0.38841416,12:16:25
55308,55308,55308,42.87878788,20.01953125,0,0,1.563419973,1.561952381,0.392362019,12:16:40
55314,55314,55311,71.11111111,4.39453125,3,3,1.606495626,1.605333333,0.408144755,12:16:55
55323,55323,55320,49.54545455,12.45117188,3,3,1.682419978,1.681238095,0.44810396,12:17:10
55326,55326,55326,73.85964912,24.65820313,0,0,1.782945688,2.207388889,0.408144755,12:17:25
55329,55329,55329,55.51282051,26.12304688,0,0,1.802940946,2.227444444,0.352501586,12:17:40
55338,55338,55338,59.87179487,23.92578125,0,0,1.899949199,2.263190476,0.380973114,12:17:55
55344,55344,55341,69,28.07617188,3,3,2.047376578,2.045466667,0.422832981,12:18:10
55353,55353,55350,57.625,13.42773438,3,3,1.990051386,1.985428571,0.435706116,12:18:25
55356,55356,55356,67.6744186,19.04296875,0,0,1.783384999,1.777857143,0.388442899,12:18:40
55359,55359,55359,64.28571429,10.00976563,0,0,1.723148236,1.716277778,0.344669118,12:18:55
55368,55368,55368,40.13888889,0,0,0,1.681228536,1.677857143,0.388105491,12:19:10
55374,55374,55372,65.2,1.46484375,2,2,1.729611289,1.726875,0.413080895,12:19:25
55383,55383,55380,64.58333333,14.89257813,3,3,1.716549505,1.812047619,0.443467174,12:19:40
55386,55386,55386,76.60714286,13.18359375,0,0,1.723319313,1.814,0.391476987,12:19:55
55389,55389,55389,50.48387097,49.56054688,0,0,1.808942096,1.927117647,0.339597012,12:20:10
55398,55398,55398,58.5,4.8828125,0,0,1.719029689,1.716238095,0.392340028,12:20:25
55404,55404,55404,64.06976744,29.78515625,0,0,1.401643425,1.399055556,0.409053722,12:20:40
55407,55407,55407,59.45945946,28.80859375,0,0,1.497072892,1.493944444,0.423968344,12:20:55
55416,55416,55416,66.69642857,22.94921875,0,0,1.560363096,1.917761905,0.381991814,12:21:10
55419,55419,55419,55,3.662109375,0,0,1.691260872,2.192733333,0.352775165,12:21:25
55425,55425,55425,70.74468085,9.765625,0,0,1.531803114,1.949722222,0.41356493,12:21:40
55434,55434,55432,70.8,0.732421875,2,2,1.71182765,2.052818182,0.388112664,12:21:55
55437,55437,55437,58.75,7.8125,0,0,1.663023824,1.660277778,0.413156747,12:22:10
55446,55446,55446,75.63829787,3.662109375,0,0,1.612206384,1.609190476,0.388055289,12:22:25
55449,55449,55449,52.4137931,16.6015625,0,0,1.487584529,1.484761905,0.392296053,12:22:40
55455,55455,55454,74.13043478,10.49804688,1,1,1.345272203,1.342588235,0.408413314,12:22:55
55464,55464,55461,73.44444444,24.4140625,3,3,1.553128747,1.550809524,0.392398677,12:23:10
55467,55467,55467,64.14634146,8.056640625,0,0,1.620761869,2.042222222,0.408116994,12:23:25
55476,55476,55476,68.20512821,12.6953125,0,0,1.390286258,1.734636364,0.391995819,12:23:40
55479,55479,55479,62.91666667,13.671875,0,0,1.421563385,1.782619048,0.38094547,12:23:55
55485,55485,55485,65.5,17.08984375,0,0,1.258097705,1.255388889,0.422783324,12:24:10
55494,55494,55491,71.79487179,0.48828125,3,3,1.534358941,1.531142857,0.380862563,12:24:25
55497,55497,55497,63.33333333,3.173828125,0,0,1.634620071,1.630333333,0.422902521,12:24:40
55503,55503,55500,51.29032258,25.87890625,3,3,1.638629035,1.634333333,0.413337007,12:24:55
55509,55509,55509,48.59375,13.671875,0,0,1.632832132,1.991666667,0.388234642,12:25:10
55515,55515,55514,75.86206897,4.150390625,1,1,1.729976979,2.232529412,0.413669478,12:25:25
55524,55524,55521,59.90566038,0.48828125,3,3,1.78145657,2.234761905,0.388306429,12:25:40
55527,55527,55527,74.18604651,12.20703125,0,0,1.773201289,1.863047619,0.39217151,12:25:55
55533,55533,55530,54.34210526,12.93945313,3,3,1.775101771,1.8306875,0.407913522,12:26:10
55539,55539,55539,68.33333333,1.220703125,0,0,1.837181637,1.832571429,0.392076324,12:26:25
55545,55545,55544,81.53846154,8.30078125,1,1,1.85189001,1.840294118,0.408181777,12:26:40
55554,55554,55551,69.57142857,8.7890625,3,3,1.770606392,1.76047619,0.392472013,12:26:55
55557,55557,55557,67.02702703,8.7890625,0,0,1.717445853,2.067190476,0.381374401,12:27:10
55563,55563,55560,40.73529412,8.544921875,3,3,1.470807617,1.9376875,0.423340154,12:27:25
55569,55569,55569,61.21621622,6.8359375,0,0,1.576050418,1.933,0.381325925,12:27:40
55575,55575,55575,68.67924528,1.46484375,0,0,1.659341342,1.655888889,0.423011844,12:27:55
55578,55578,55578,51.54761905,14.89257813,0,0,1.817479862,1.814888889,0.344297289,12:28:10
55587,55587,55587,70.2173913,27.83203125,0,0,1.887290554,1.885285714,0.387919091,12:28:25
55593,55593,55590,65.14285714,9.27734375,3,3,2.016228194,2.014666667,0.413261089,12:28:40
55599,55599,55599,42.5,25.63476563,0,0,1.742257077,2.103619048,0.388162881,12:28:55
55605,55605,55605,58.66666667,23.19335938,0,0,1.471723253,1.7875,0.39236935,12:29:10
55608,55608,55608,54.16666667,2.685546875,0,0,1.31065441,1.7325,0.340143767,12:29:25
55617,55617,55617,66.93181818,3.90625,0,0,1.284276313,1.282285714,0.392765631,12:29:40
55623,55623,55620,61.75675676,22.70507813,3,3,1.686465649,1.684666667,0.408626561,12:29:55
55629,55629,55629,51.75,17.578125,0,0,1.762203635,1.757857143,0.392714216,12:30:10
55635,55635,55635,82.88461538,21.72851563,0,0,1.948048304,1.944416667,0.381582295,12:30:25
55638,55638,55638,61.79487179,8.056640625,0,0,1.997688061,1.9935,0.352592732,12:30:40
55647,55647,55647,66.63265306,5.126953125,0,0,2.013387558,2.371619048,0.381235931,12:30:55
55653,55653,55650,56.75,13.18359375,3,3,2.028164327,2.5334,0.423121224,12:31:10
55656,55656,55656,77.67857143,16.11328125,0,0,2.026646943,2.446111111,0.413545927,12:31:25
55665,55665,55663,71.14754098,10.7421875,2,2,2.021938144,2.364909091,0.388134184,12:31:40
55668,55668,55668,63.55263158,7.8125,0,0,2.049138569,2.046111111,0.344621605,12:31:55
55677,55677,55677,57,0.9765625,0,0,1.8776027,1.875380952,0.388148532,12:32:10
55683,55683,55680,58.64864865,4.8828125,3,3,1.855669651,1.85352381,0.448254609,12:32:25
55686,55686,55686,72.29166667,8.7890625,0,0,1.662089007,2.085333333,0.407978241,12:32:40
55695,55695,55694,76.59574468,10.25390625,1,1,1.593946817,1.96726087,0.392237434,12:32:55
55698,55698,55698,49.02777778,44.43359375,0,0,1.628680391,2.161166667,0.340197768,12:33:10
55707,55707,55707,53.33333333,33.203125,0,0,1.550419719,1.642095238,0.392391345,12:33:25
55713,55713,55710,58.29268293,0.244140625,3,3,1.551837466,1.64347619,0.435777318,12:33:40
55716,55716,55716,60.41666667,19.77539063,0,0,1.299014095,1.297055556,0.423131171,12:33:55
55725,55725,55723,79.90909091,1.220703125,2,2,1.36654934,1.363789474,0.381242852,12:34:10
55728,55728,55728,57.63888889,9.033203125,0,0,1.362662288,1.359833333,0.352584444,12:34:25
55734,55734,55731,73.66666667,16.6015625,3,3,1.737123871,1.734933333,0.413393964,12:34:40
55743,55743,55740,58,6.591796875,3,3,1.868670073,2.233285714,0.44340163,12:34:55
55746,55746,55746,80.38461538,13.671875,0,0,1.856698995,2.280722222,0.413460434,12:35:10
55755,55755,55755,71.60714286,14.89257813,0,0,1.830355236,2.146708333,0.388177231,12:35:25
55758,55758,55758,64.6969697,0.732421875,0,0,1.905703965,1.901190476,0.391593787,12:35:40
55764,55764,55761,79.45945946,22.21679688,3,3,1.806281673,1.803,0.407037221,12:35:55
55773,55773,55770,63.47222222,0.244140625,3,3,1.699410723,1.696047619,0.446819206,12:36:10
55776,55776,55776,75.53571429,19.77539063,0,0,1.707385966,2.141222222,0.40738729,12:36:25
55779,55779,55779,53.57142857,13.671875,0,0,1.773743324,2.206722222,0.351963959,12:36:40
55788,55788,55788,59.65909091,21.97265625,0,0,1.861706149,2.330809524,0.380345209,12:36:55
55794,55794,55792,73.06818182,0.9765625,2,2,1.727390756,1.8536875,0.42257489,12:37:10
55803,55803,55800,54.07407407,0.48828125,3,3,1.594153102,1.690714286,0.43513734,12:37:25
55806,55806,55806,72.6,54.44335938,0,0,1.646556342,1.73426087,0.387990762,12:37:40
55809,55809,55809,63.42857143,6.103515625,0,0,1.595586276,1.592235294,0.343587512,12:37:55
55818,55818,55818,38.62068966,37.84179688,0,0,1.562821031,1.559428571,0.387253817,12:38:10
55824,55824,55821,83.75,65.67382813,3,3,1.776141338,1.772466667,0.411588503,12:38:25
55833,55833,55830,60.71428571,6.103515625,3,3,1.678950773,2.053666667,0.442788089,12:38:40
55836,55836,55836,78,4.150390625,0,0,1.657971617,2.030809524,0.391374844,12:38:55
55839,55839,55839,57.71428571,20.26367188,0,0,1.763652868,2.198833333,0.339727765,12:39:10
55848,55848,55848,57.71428571,44.18945313,0,0,1.82363012,1.819428571,0.391893405,12:39:25
55854,55854,55851,76,33.93554688,3,3,1.822535092,1.820533333,0.407848824,12:39:40
55857,55857,55857,73.33333333,3.41796875,0,0,1.828617081,1.826,0.422842914,12:39:55
55866,55866,55866,76.63265306,20.99609375,0,0,1.846263567,2.185826087,0.380469245,12:40:10
55869,55869,55869,56.95121951,6.8359375,0,0,1.846306434,2.280555556,0.351889647,12:40:25
55878,55878,55878,60.65789474,17.82226563,0,0,1.863177439,2.234095238,0.379966708,12:40:40
55884,55884,55881,72.06521739,26.61132813,3,3,1.852158004,2.223380952,0.38736811,12:40:55
55887,55887,55887,64.88888889,0.732421875,0,0,1.869667786,1.8645,0.412465628,12:41:10
55896,55896,55896,69.03846154,8.056640625,0,0,1.75822774,1.754047619,0.387911926,12:41:25
55899,55899,55899,60.26315789,18.31054688,0,0,1.716454645,1.711777778,0.344234079,12:41:40
55905,55905,55905,68.06122449,10.00976563,0,0,1.587070526,1.583611111,0.407719489,12:41:55
55914,55914,55911,66.53061224,3.662109375,3,3,1.705949721,1.702619048,0.391010483,12:42:10
55917,55917,55917,64.54545455,4.39453125,0,0,1.71757299,2.164888889,0.406568337,12:42:25
55926,55926,55926,79.16666667,9.521484375,0,0,1.932584484,2.316190476,0.390167772,12:42:40
55929,55929,55929,65.88235294,17.33398438,0,0,1.917433425,2.301428571,0.379116118,12:42:55
55935,55935,55935,77.45454545,21.484375,0,0,1.966926662,1.965444444,0.421644413,12:43:10
55944,55944,55941,80.47619048,36.86523438,3,3,1.938869888,1.937428571,0.378576193,12:43:25
55947,55947,55947,62.44897959,7.568359375,0,0,1.873404815,1.870611111,0.420757363,12:43:40
55953,55953,55950,61.02564103,18.06640625,3,3,1.902148593,1.8992,0.412446726,12:43:55
55959,55959,55959,41.06060606,23.19335938,0,0,1.53200333,1.72647619,0.388860084,12:44:10
55965,55965,55962,75.56603774,0.9765625,3,3,1.332557096,1.606333333,0.414545957,12:44:25
55974,55974,55971,70.65789474,20.26367188,3,3,1.436773919,1.847047619,0.387954923,12:44:40
55977,55977,55977,59.59459459,29.05273438,0,0,1.54462555,1.757333333,0.392105607,12:44:55
55983,55983,55980,67.12121212,6.591796875,3,3,1.712499297,1.961555556,0.40773796,12:45:10
55989,55989,55989,52.61904762,2.9296875,0,0,1.713249657,1.706142857,0.391951921,12:45:25
55995,55995,55995,67.74509804,15.625,0,0,1.833416378,1.825944444,0.407682551,12:45:40
56004,56004,56001,67.77777778,5.126953125,3,3,1.786473677,1.779380952,0.392076324,12:45:55
56007,56007,56007,65.125,14.16015625,0,0,1.656754702,2.020095238,0.380904012,12:46:10
56013,56013,56010,37.64705882,3.662109375,3,3,1.486695173,1.995333333,0.422952206,12:46:25
56019,56019,56019,64.16666667,8.056640625,0,0,1.584206386,1.946904762,0.380489926,12:46:40
56025,56025,56022,76.53846154,1.220703125,3,3,1.591738641,1.588333333,0.422188343,12:46:55
56028,56028,56028,52.74193548,12.93945313,0,0,1.7116439,1.709055556,0.351823619,12:47:10
56037,56037,56037,67.75510204,0.244140625,0,0,1.808867368,1.806761905,0.386662002,12:47:25
56043,56043,56040,53.71428571,0.244140625,3,3,1.737914281,1.735388889,0.411090303,12:47:40
56049,56049,56049,63.23529412,23.68164063,0,0,1.906926136,2.278619048,0.379342112,12:47:55
56055,56055,56053,78.87755102,0.9765625,2,2,1.846392404,2.198772727,0.39231071,12:48:10
56058,56058,56058,64,28.3203125,0,0,1.949046411,2.4815,0.340460302,12:48:25
56067,56067,56067,73.63636364,21.484375,0,0,1.960766927,2.042285714,0.392772977,12:48:40
56073,56073,56070,58.90625,29.05273438,3,3,1.971068687,2.075882353,0.407821102,12:48:55
56079,56079,56079,67.94117647,12.20703125,0,0,1.729100098,1.727095238,0.392222783,12:49:10
56085,56085,56085,71.30434783,40.0390625,0,0,1.586222961,1.583708333,0.380986938,12:49:25
56088,56088,56088,61.25,2.685546875,0,0,1.489631438,1.486722222,0.352443609,12:49:40
56097,56097,56097,65,7.8125,0,0,1.670300005,2.031285714,0.381076814,12:49:55
56101,56101,56100,49.45945946,0.244140625,1,1,1.674354674,2.181333333,0.376054716,12:50:10
56106,56106,56106,75.10204082,22.21679688,0,0,1.646062258,2.067,0.413698,12:50:25
56115,56115,56115,64.55555556,22.4609375,0,0,1.568209528,1.883666667,0.388069631,12:50:40
56118,56118,56118,37.8,35.15625,0,0,1.432301561,1.426944444,0.399652068,12:50:55
56127,56127,56127,60.92105263,2.9296875,0,0,1.432918873,1.429238095,0.387818796,12:51:10
56131,56131,56130,60.60606061,33.69140625,1,1,1.390498975,1.386714286,0.410570319,12:51:25
56136,56136,56136,79.23913043,2.44140625,0,0,1.608650371,1.925111111,0.398565165,12:51:40
56145,56145,56145,74.90384615,3.90625,0,0,1.596420321,1.842565217,0.399338239,12:51:55
56148,56148,56148,55.78947368,25.87890625,0,0,1.597769274,1.913,0.38501608,12:52:10
56157,56157,56157,50.81081081,5.615234375,0,0,1.480456378,1.477047619,0.399421789,12:52:25
56161,56161,56160,47.83333333,52.734375,1,1,1.480704283,1.47547619,0.397722137,12:52:40
56166,56166,56166,75.52631579,3.41796875,0,0,1.492813036,1.488388889,0.421170855,12:52:55
56175,56175,56175,69.60784314,56.88476563,0,0,1.678180761,1.674095238,0.379980458,12:53:10
56178,56178,56178,61.38888889,5.615234375,0,0,1.800510981,1.795,0.354708002,12:53:25
